2011-03-31,4.7954,4.9,5.02,5.1129,5.215,5.4351,5.4667,5.45,5.5466,#N/A,#N/A,12.065766,12.134781,12.238869,12.55,12.86,12.97,13.03,#N/A,#N/A,12.93,0.9,0.93,1.36,1.8377,2.18,2.4312,2.7732,2.7592,2.9452,3.0844,3.2335,3.3504,3.7256,3.7553,0.20503253,0.2531382,0.526,0.72,0.969,1.185,1.344,1.614,1.946,2.225,2.12706,3.1211443,3.1261942,3.1338103,3.15045,3.1781,3.2359,3.32115,3.4799,3.6839,3.87805,4.18,4.3,0.5998556,0.7725289,0.9824407,1.275,1.778,2.055,2.404,2.666,2.847,3.018,3.157,3.269,3.3545,3.584,3.824,3.882,3.796,0.10503,0.30253,0.61128,0.9051,1.3491,1.8116,2.2524,2.639,2.7449,3.1489,3.4159,3.5141,3.7882,3.8477,4.0508,4.3193,4.3532,4.3494,4.27,7.31,7.489,#N/A,7.546823,7.965265,8.049689,7.98095,#N/A,8.351412,#N/A,0.125,0.13,0.1472,0.2182,0.2832,0.4078,0.5067,0.6153,0.77,0.9519,1.112,1.255,1.758,2.057,2.143,2.179,2.319,4.317824,4.393956,4.604625,4.95,5.97,6.45,6.8,6.9,7.15,7.62,8.26,8.56,0.05,#N/A,0.0989,#N/A,0.17,0.2617,0.7895,1.3149,2.2766,2.9247,3.4534,#N/A,4.5097
2011-04-29,4.8674,4.955,5.065,5.1562,5.235,5.3644,5.3963,5.395,5.4718,#N/A,#N/A,12.519817,12.544307,12.581241,12.68,12.79,12.74,12.76,#N/A,#N/A,12.6,0.9,0.98,1.38,1.698,2.044,2.235,2.572,2.5657,2.76,2.9187,3.0757,3.202,3.7166,3.686,0.119,0.119,0.493,0.752,0.995,1.227,1.394,1.684,2.033,2.378,2.34623,2.8382475,2.8592062,2.8908157,2.96125,3.07635,3.2747,3.33515,3.4298,3.6398,3.865,4.125,4.3,0.75373244,0.855135,1.0415752,1.337,1.788,2.069,2.403,2.614,2.783,2.926,3.047,3.156,3.2352,3.491,3.744,3.799,3.729,0.10015,0.29828,0.59265,0.7345,1.1846,1.5645,2.0132,#N/A,2.5226,2.9177,3.1945,3.3101,3.4762,3.6655,3.8699,#N/A,4.189,4.1887,4.0966,7.5186,7.7487,#N/A,7.906838,8.214069,8.162578,8.130837,#N/A,8.49868,#N/A,0.11,0.12,0.1625,0.1997,0.2879,0.3997,0.4784,0.5854,0.7725,0.9123,#N/A,#N/A,#N/A,#N/A,2.108,#N/A,#N/A,4.231293,4.430957,4.600611,4.85,5.53,5.94,6.36,6.47,6.77,7.25,7.83,8.1,0.02,#N/A,0.0456,#N/A,0.11,0.1904,0.6132,1.0024,1.9753,2.6792,3.2926,#N/A,4.4006
2011-05-31,4.7773,4.795,4.845,4.918,4.99,5.1631,5.1872,5.21,5.2476,#N/A,#N/A,12.5232115,12.527738,12.53438,12.55,12.57,12.51,12.53,#N/A,#N/A,12.43,0.9,0.96,1.24,1.5521,1.85,2.0336,2.3484,2.33,2.5335,2.7123,2.8652,3.0774,3.4906,3.494,0.099,0.099,0.587,0.443,0.657,0.97,1.126,1.423,1.778,2.143,2.15534,3.0084429,3.0232785,3.0450535,3.09985,3.1769,3.30015,3.33485,3.4258,3.6107,3.83,4.15,4.3,0.7217893,0.844382,1.0178375,1.287,1.557,1.773,2.052,2.278,2.505,2.688,2.817,2.934,3.0296,3.24,3.538,3.601,3.53,0.01,0.20405,0.4853,0.6028,0.9134,1.3377,1.7775,2.2315,2.2853,2.6807,2.9813,3.1067,3.4583,3.5173,3.7661,4.095,4.1051,4.1069,4.0455,8.144,8.269,#N/A,8.231372,8.473678,8.470493,8.50332,#N/A,8.645583,#N/A,0.11,0.115,0.1594,0.1897,0.2469,0.3587,0.4436,0.535,0.7214,0.8602,1.038,1.169,1.666,1.942,2.039,2.071,2.211,4.36863,4.441833,4.551385,4.77,5.28,5.63,6.07,6.17,6.43,6.91,7.52,7.83,0.04,#N/A,0.0583,#N/A,0.12,0.165,0.4685,0.7882,1.7074,2.3921,3.0612,#N/A,4.2266
2011-06-30,4.7106,4.735,4.76,4.7898,4.87,5.1219,5.1739,5.21,5.2434,#N/A,#N/A,12.637151,12.652192,12.674877,12.72,12.81,12.76,12.65,#N/A,#N/A,12.46,0.91,0.93,1.24,1.56,1.89,1.9466,2.2937,2.4961,2.6652,2.848,2.9914,3.0881,3.5223,3.5341,0.079,0.079,#N/A,0.298,0.518,0.78,1.074,1.305,1.702,2.139,2.19574,3.3616822,3.3658214,3.3720644,3.3855,3.40735,3.44235,3.4133,3.48675,3.68535,3.86,4.23,4.42,0.78463453,0.9128583,1.0766747,1.309,1.574,1.725,2.015,2.284,2.501,2.664,2.79,2.921,3.0222,3.277,3.644,3.728,3.761,0.18203,0.18203,0.46078,0.6425,0.8188,1.1918,1.6501,2.1775,2.2012,2.663,2.985,3.1248,3.5433,3.6121,3.8965,4.2434,4.2711,4.284,4.222,8.186,8.161,#N/A,8.137412,8.353427,8.346271,8.318421,#N/A,8.601338,#N/A,0.105,0.11,0.138,0.1692,0.2719,0.3666,0.4385,0.5143,0.6718,0.7923,0.9566,1.138,1.624,1.887,2.003,2.035,2.196,4.327767,4.359821,4.529814,4.99,5.21,5.58,6.1,6.31,6.63,6.98,7.69,8.05,0.01,#N/A,0.0228,#N/A,0.1,0.193,0.4616,0.8036,1.7652,2.5048,3.1632,#N/A,4.3772
2011-07-29,4.4879,4.385,4.37,4.4232,4.48,4.6863,4.7532,4.805,4.8538,#N/A,#N/A,12.60011,12.623702,12.659282,12.79,12.86,12.91,#N/A,12.91,#N/A,12.79,0.9,0.91,1.2,1.398,1.62,1.784,2.041,2.2879,2.355,2.6432,2.7838,2.783,3.3273,3.287,-0.14167,-0.0925,0.26117,0.185,0.219,0.501,0.747,0.951,1.339,1.741,#N/A,3.7654252,3.7619162,3.7566235,3.7446,3.72435,3.73365,3.76715,3.81305,3.8822,4.045,4.31,4.51,0.6832165,0.77148587,0.89264375,1.075,1.151,1.253,1.494,1.717,1.95,2.135,2.288,2.42,2.5808,2.815,3.218,3.286,3.276,0.15721,0.15721,0.4394,0.502,0.6298,0.8157,1.2185,1.7281,1.7205,2.1349,2.4386,2.583,3.0773,3.1287,3.4585,3.9374,3.9834,4.0162,3.9708,8.3946,8.1823,#N/A,8.334642,8.417214,8.46779,8.449116,#N/A,#N/A,#N/A,0.105,0.105,0.1339,0.163,0.2313,0.3179,0.3842,0.4508,0.6002,0.7209,0.8833,1.095,1.599,1.863,1.99,2.031,2.228,4.082119,4.22,4.45,4.81,4.89,5.19,5.71,5.94,6.15,6.59,7.26,7.7,0.17,#N/A,0.1017,#N/A,0.16,0.2012,0.3554,0.5476,1.3621,2.1028,2.8002,#N/A,4.1203
2011-08-31,3.9165,3.745,3.79,3.8235,3.945,4.2186,4.3164,4.37,4.5318,#N/A,#N/A,11.204641,11.208011,11.213038,11.23,11.24,11.46,#N/A,11.65,#N/A,11.63,0.94,0.93,0.97,1.0842,1.27,1.4438,1.6862,1.8272,2.0171,2.1959,2.3744,2.4941,3.0764,3.106,-0.75,-0.75,0.045,0.094,0.146,0.366,0.603,0.77,1.094,1.476,#N/A,3.9704359,3.9659338,3.9592178,3.9449,3.9187,3.9243,3.95675,3.9616,4.03185,4.09405,4.4,4.6,0.39166564,0.44810152,0.51590186,0.621,0.72,0.741,1.045,1.313,1.548,1.719,1.912,2.053,2.1906,2.519,2.988,3.073,3.078,0.22055,0.22055,0.50711,0.5475,0.6055,0.7848,1.1018,1.5792,1.5395,1.9649,2.225,2.4727,2.8216,2.8956,3.2286,3.7409,3.8232,3.9034,3.8971,8.3528,8.3998,#N/A,8.196073,8.352643,8.342255,8.317746,#N/A,#N/A,#N/A,0.11,0.12,0.1245,0.147,0.201,0.2941,0.3531,0.4127,0.5541,0.6591,0.8347,1.056,1.556,1.839,1.967,2.02,2.261,4.11858,4.308921,4.349004,4.45,4.48,4.66,4.88,4.95,5.53,6.08,6.92,7.49,0.01,#N/A,0.0177,#N/A,0.05,0.1069,0.2034,0.3218,0.9631,1.5686,2.2251,#N/A,3.6034
2011-09-30,3.7558,3.625,3.655,3.7082,3.805,3.9726,4.1745,4.215,4.3746,#N/A,#N/A,10.071657,10.12558,10.206022,10.45,10.61,11.24,#N/A,11.53,#N/A,11.58,0.8,0.8,0.83,0.8912,1.02,1.1863,1.3959,1.5294,1.6833,1.8695,2.0474,2.1527,2.763,2.7711,-0.652,-0.652,0.046,0.014,0.002,0.156,0.386,0.731,0.939,1.299,#N/A,3.4407315,3.456839,3.480868,3.535,3.61765,3.7368,3.7349,3.72565,3.78575,3.86,4.33,4.53,0.17682357,0.20354281,0.23223622,0.278,0.548,0.705,0.92,1.049,1.291,1.422,1.6,1.73,1.8941,2.145,2.547,2.638,2.639,0.2246,0.2246,0.50273,0.5488,0.565,0.649,0.9321,1.3845,1.3534,1.6769,1.924,2.1329,2.4559,2.4821,2.7772,3.3141,3.4337,3.5462,3.6168,8.4364,8.4651,#N/A,8.310148,8.412322,8.422937,8.434003,#N/A,#N/A,#N/A,0.1,0.11,0.1211,0.1507,0.2081,0.3022,0.386,0.4537,0.5947,0.6869,0.8643,1.032,1.481,1.731,1.861,1.925,2.094,4.342268,4.371354,4.461588,4.53,4.7,4.86,5.13,5.42,5.95,6.59,7.45,7.77,0.02,#N/A,0.0253,#N/A,0.06,0.1066,0.247,0.4073,0.9598,1.4386,1.9145,#N/A,2.9134
2011-10-31,4.0727,3.905,3.92,3.9478,4.075,4.2491,4.437,4.51,4.6611,#N/A,#N/A,9.9538355,10.021781,10.120411,10.39,10.79,11.07,#N/A,11.41,#N/A,11.54,0.84,0.89,0.94,1.0013,1.15,1.3112,1.5119,1.6418,1.7874,1.9853,2.1674,2.283,2.8995,2.9259,-0.253,-0.253,0.031,0.017,0,0.252,0.362,0.797,0.982,1.341,#N/A,2.9399142,2.978177,3.03372,3.159,3.375,3.5579,3.57495,3.58435,3.666,3.7732,4.15,4.35,0.18401517,0.21489032,0.24444532,0.293,0.534,0.679,0.898,1.085,1.325,1.519,1.711,1.851,2.0223,2.655,2.854,2.852,2.783,0.19099,0.19099,0.47236,0.5288,0.5578,0.7126,0.9556,1.3508,1.4198,1.6503,2.0476,2.1426,2.4896,2.4636,2.7204,3.2378,3.3057,3.3891,3.3644,8.6456,8.705,#N/A,8.628233,8.857639,8.8671,8.865307,#N/A,#N/A,#N/A,0.1,0.105,0.1287,0.1528,0.2046,0.3004,0.3929,0.4608,0.6292,0.74,0.9249,1.056,1.535,1.789,1.908,1.985,2.221,4.361454,4.36,4.39,4.49,4.52,4.67,4.96,5.06,5.63,6.2,7.31,7.54,0.02,#N/A,0.0203,#N/A,0.06,0.1091,0.2461,0.3908,0.9663,1.556,2.1132,#N/A,3.1322
2011-11-30,3.444,3.12,3.15,3.1754,3.375,3.5658,3.8357,3.93,4.3085,#N/A,#N/A,9.388356,9.437672,9.513288,9.69,9.99,10.4,#N/A,10.85,#N/A,11.11,0.8,0.86,0.92,1.0116,1.1,1.3311,1.4611,1.5693,1.7089,1.8708,2.0491,2.1526,2.6998,2.6903,-0.316,-0.316,0.017,0.038,0.017,0.156,0.212,0.682,0.972,1.234,#N/A,2.5452812,2.5788593,2.6303458,2.7932,2.9471,3.0928,3.1973,3.29,3.5113,3.6084,4.0178,4.1142,-0.001130243,-0.001399442,-0.001643763,-0.002,0.313,0.519,0.821,1.152,1.478,1.747,1.95,2.108,2.2718,2.896,3.051,3.034,2.91,0.09535,0.09535,0.38866,0.4003,0.4669,0.5721,0.8149,1.2675,1.2697,1.5436,1.9567,2.0327,2.3467,2.3503,2.5838,3.0057,3.0413,3.1342,3.1159,8.855,8.8361,8.4477,8.617481,8.67463,8.700212,8.721668,#N/A,#N/A,#N/A,0.11,0.105,0.1287,0.1636,0.2032,0.306,0.4032,0.4785,0.6855,0.7933,0.966,1.082,1.559,1.807,1.907,1.986,2.192,4.380864,4.370894,4.490644,4.478,4.556,4.602,5.069,5.152,5.594,6.223,7.333,7.565,0.02,#N/A,0.0102,#N/A,0.06,0.1066,0.2539,0.3989,0.9585,1.5286,2.0753,#N/A,3.0587
2011-12-30,3.4757,3.16,3.135,3.1423,3.29,3.3886,3.5735,3.67,4.0553,#N/A,#N/A,9.685287,9.760904,9.876849,10.11,10.57,10.86,#N/A,11.1,#N/A,11.33,0.797,0.797,0.92,0.9449,1.0639,1.1787,1.2698,1.3804,1.5015,1.6784,1.8467,1.9372,2.4984,2.492,-0.47,-0.47,0.038,0.014,0.008,0.076,0.18,0.537,0.742,0.991,#N/A,2.570351,2.5882418,2.6156745,2.6935,2.7755,2.8599,2.9288,2.99,3.31,3.435,3.8353,3.9317,-0.035781078,-0.047946326,-0.058071107,-0.071,0.157,0.283,0.51,0.764,1.072,1.347,1.539,1.687,1.8437,2.333,2.494,2.475,2.372,0.08076,0.08076,0.37645,0.2999,0.331,0.3717,0.5804,0.9846,1.0461,1.251,1.6181,1.6809,2.0604,2.0301,2.3131,2.8633,2.9414,3.0521,3.064,8.4782,8.2692,#N/A,8.135083,8.490797,8.544334,8.546099,#N/A,#N/A,#N/A,0.105,0.11,0.1285,0.1451,0.2062,0.2946,0.3598,0.4596,0.5345,0.7141,0.8799,0.987,1.476,1.74,1.832,1.921,2.109,4.303262,4.479537,4.539397,4.839,5,5.11,5.36,5.617,5.92,6.477,7.476,7.751,0.01,#N/A,0.0153,#N/A,0.06,0.1069,0.243,0.3989,0.8841,1.3921,1.8791,#N/A,2.905
2012-01-31,3.6106,3.165,3.165,3.1774,3.305,3.4498,3.6387,3.715,4.1275,#N/A,#N/A,9.0925455,9.1812725,9.315091,9.67,10.07,10.56,#N/A,11.02,#N/A,11.45,0.85,0.88,0.98,0.9663,1,1.1492,1.2523,1.3406,1.4683,1.6078,1.7732,1.8909,2.4941,2.5032,-0.051,-0.051,0.367,0.016,0.01,0.172,0.215,0.45,0.7,0.984,#N/A,2.6384025,2.6548069,2.6795478,2.7414,2.8288,2.907,2.9739,3.0701,3.2987,3.405,3.8053,3.9017,0.027133966,0.04412253,0.057332337,0.072,0.162,0.229,0.439,0.679,0.973,1.209,1.442,1.619,1.7908,2.36,2.537,2.543,2.449,0.219,0.219,0.52944,0.3354,0.3521,0.3677,0.5429,0.9463,0.9713,1.1828,1.5647,1.6555,2.043,2.0337,2.3159,2.8494,2.9122,3.0108,3.0466,8.7293,8.5523,#N/A,8.072325,8.2771,8.319804,#N/A,#N/A,#N/A,#N/A,0.105,0.11,0.1287,0.1351,0.2021,0.2805,0.3484,0.4315,0.5103,0.6757,0.8346,0.974,1.471,1.733,1.846,1.922,2.138,4.242213,4.435546,4.535671,4.567,4.621,4.681,4.856,4.995,5.325,5.854,6.913,7.258,0.04,#N/A,0.0636,#N/A,0.08,0.1196,0.2186,0.2979,0.7108,1.243,1.8,#N/A,2.9408
2012-02-29,3.9539,3.615,3.615,3.6673,3.68,3.8214,3.9846,3.97,4.3844,#N/A,#N/A,8.738247,8.845205,9.00652,9.38,10.02,10.32,10.73,10.91,#N/A,11.29,0.88,0.93,1.05,1.1219,1.22,1.301,1.4391,1.4702,1.5712,1.7098,1.8625,1.9893,2.5825,2.5974,-0.099,-0.099,#N/A,0.012,0.082,0.138,0.223,0.43,0.707,1.061,#N/A,2.900318,2.9102967,2.9253466,2.9579,3.0163,3.0805,3.1197,3.2061,3.4355,3.5275,3.9278,4.0242,0.03510732,0.06456305,0.08931344,0.115,0.172,0.331,0.549,0.815,1.003,1.22,1.436,1.63,1.8191,2.355,2.508,2.512,2.43,0.3997,0.3997,0.3997,0.4087,0.4165,0.4208,0.5797,1.0081,0.9841,1.207,1.6138,1.7299,2.1951,2.1471,2.4713,3.0603,3.1446,3.2283,3.2029,9.0227,8.7487,#N/A,8.181014,8.308985,8.434048,#N/A,#N/A,#N/A,#N/A,0.1,0.105,0.1191,0.1144,0.1595,0.248,0.3062,0.4292,0.5588,0.6998,0.8601,0.977,1.484,1.751,1.87,1.948,2.147,4.267055,4.41755,4.477381,4.645,4.835,4.922,5.161,5.278,5.619,6.215,7.304,7.619,0.08,#N/A,0.089,#N/A,0.13,0.1629,0.301,0.4175,0.8638,1.3915,1.9742,#N/A,3.085
2012-03-30,3.7728,3.47,3.475,3.5318,3.58,3.786,3.9851,4.08,4.3849,#N/A,#N/A,8.370383,8.497397,8.688959,9.07,9.83,10.13,10.62,10.73,#N/A,11.13,0.911,0.911,1.08,1.2005,1.331,1.4441,1.5677,1.6298,1.7142,1.8815,2.0218,2.1085,2.6522,2.6537,-0.099,-0.099,#N/A,0.042,0.119,0.193,0.304,0.569,0.853,1.125,#N/A,2.7496557,2.7580776,2.7707791,2.8035,2.8434,2.95,3.0395,3.1499,3.4141,3.5122,3.9003,3.9967,0.025967566,0.04882166,0.072894044,0.099,0.207,0.326,0.536,0.792,1.012,1.227,1.423,1.616,1.7934,2.383,2.531,2.533,2.458,0.4398,0.4398,0.4398,0.4503,0.4183,0.5328,0.78,1.0572,1.2505,1.4998,1.7581,1.8912,2.2792,2.5332,2.833,3.182,3.2806,3.3624,3.3635,9.0227,8.6613,8.123242,8.071782,8.572651,8.684476,8.614418,#N/A,#N/A,#N/A,0.1,0.11,0.1167,0.115,0.1745,0.247,0.3329,0.444,0.59,0.7309,0.8717,0.988,1.476,1.752,1.871,1.938,2.12,4.285391,4.41,4.5,4.595,4.735,4.957,5.209,5.26,5.584,6.311,7.214,7.511,0.05,#N/A,0.0788,#N/A,0.15,0.1757,0.3287,0.5085,1.0418,1.6102,2.2145,#N/A,3.3467
2012-04-30,3.2159,3.005,3.01,3.084,3.16,3.3692,3.5793,3.67,4.0081,#N/A,#N/A,7.6362042,7.763102,7.954489,8.46,9.03,9.39,9.99,10.14,#N/A,10.71,0.97,1.05,1.27,1.3467,1.44,1.5196,1.6061,1.6346,1.7276,1.8172,1.9278,2.0419,2.5962,2.6069,-0.158,-0.158,#N/A,0.026,0.095,0.139,0.226,0.431,0.704,1.04,#N/A,2.7348542,2.749033,2.7704175,2.8183,2.905,2.9919,3.0738,3.2071,3.4307,3.5472,3.9353,4.0317,0.003205919,0.005890035,0.008775584,0.012,0.072,0.172,0.346,0.6,0.894,1.106,1.296,1.47,1.7054,2.227,2.41,2.426,2.374,0.4153,0.4153,0.4153,0.4268,0.4531,0.556,0.8304,1.0883,1.257,1.4758,1.6922,1.8301,2.2154,2.452,2.7493,3.1524,3.2409,3.3369,3.369,8.3946,8.378,#N/A,8.103921,8.420244,8.713918,#N/A,#N/A,#N/A,#N/A,0.1,0.11,0.121,0.1166,0.1355,0.199,0.2708,0.3599,0.4908,0.6171,0.7605,0.9009,#N/A,#N/A,1.83,#N/A,#N/A,4.350619,4.278371,4.31845,4.578,4.62,4.884,5.085,5.156,5.458,6.205,7.09,7.35,0.07,#N/A,0.1017,#N/A,0.15,0.1782,0.2539,0.3777,0.8111,1.3239,1.914,#N/A,3.1129
2012-05-31,2.5045,2.215,2.135,2.2048,2.355,2.5809,2.8221,2.92,3.2688,#N/A,#N/A,7.468384,7.5686026,7.7156987,8.06,8.65,8.8,9.55,9.68,#N/A,10.49,0.91,0.93,1.03,1.0624,1.11,1.1847,1.2451,1.2896,1.3772,1.4652,1.5586,1.74,2.2699,2.2913,-0.62,-0.62,#N/A,0.183,0.091,0.043,0.09,0.19,0.546,0.905,0.912,2.0684214,2.0994725,2.1450474,2.2377,2.42,2.5613,2.6996,2.8643,3.1763,3.3622,3.7503,3.8467,-0.007876727,-0.014056652,-0.021364626,-0.029,-0.003,0.037,0.146,0.337,0.559,0.744,0.904,1.028,1.2084,1.671,1.825,1.803,1.754,0.2833,0.2833,0.2833,0.2961,0.2409,0.3001,0.4658,0.6595,0.8022,0.9691,1.1907,1.3156,1.6511,1.9145,2.2379,2.6577,2.8116,2.9549,3.04,8.3946,8.4215,#N/A,7.995563,8.272029,8.389928,#N/A,#N/A,#N/A,#N/A,0.105,0.11,0.1124,0.1112,0.1168,0.1663,0.2192,0.3169,0.4641,0.5491,0.7077,0.8433,1.343,1.625,1.745,1.81,1.989,4.435341,4.455344,4.505292,4.59,4.66,4.82,5,5.07,5.31,6.15,7.15,7.45,0.03,#N/A,0.0712,#N/A,0.14,0.1808,0.2657,0.3484,0.6584,1.0125,1.5621,#N/A,2.6437
2012-06-29,2.873,2.46,2.42,2.4848,2.575,2.7379,2.9411,3.035,3.3759,#N/A,#N/A,7.8884783,7.922174,7.9716306,8.070543,8.27,8.37,9.13,9.24,#N/A,10.12,0.878,0.878,0.97,1.0231,1.0744,1.1683,1.2454,1.2152,1.3711,1.4022,1.4908,1.7355,2.2605,2.3263,-0.849,-0.849,#N/A,-0.24,-0.204,0.005,0.088,0.335,0.66,1.035,1.031,2.2604933,2.2681177,2.279308,2.3071,2.3435,2.5367,2.6999,2.8695,3.1208,3.32005,3.6508,4.0045,0.00403555,0.007023694,0.0108986,0.015,0.139,0.208,0.376,0.614,0.853,1.068,1.239,1.408,1.5864,2.089,2.303,2.31,2.322,0.2799,0.2799,0.2799,0.2821,0.2916,0.3997,0.5634,0.8134,0.9325,1.1343,1.3633,1.6536,1.8224,2.06,2.3594,2.7671,2.8771,3.0367,3.1364,8.311,8.3127,7.917227,7.947031,8.19059,8.391438,8.370006,#N/A,#N/A,#N/A,0.1,0.105,0.115,0.1137,0.1175,0.152,0.2279,0.2952,0.4375,0.534,0.6798,0.8491,1.348,1.665,1.83,1.902,2.107,4.271345,4.43231,4.542367,4.575,4.607,4.762,4.736,4.916,4.97,5.405,6.48,6.688,0.04,#N/A,0.0915,#N/A,0.16,0.2114,0.309,0.4016,0.7229,1.1164,1.651,#N/A,2.7826
2012-07-31,3.1117,2.72,2.555,2.5893,2.655,2.7664,2.9335,3.01,3.3663,#N/A,#N/A,6.9933147,7.1079006,7.2807183,7.91,8.25,8.87,8.91,9.08,#N/A,9.59,0.94,0.98,1.06,1.0805,1.12,1.2261,1.2839,1.3768,1.4454,1.5186,1.5857,1.6783,2.2246,2.2691,-0.616,-0.616,-0.387,-0.427,-0.311,-0.106,-0.044,0.138,0.466,0.925,0.928,2.2581365,2.266998,2.2803628,2.3084,2.3514,2.601,2.7023,2.8329,3.1016,3.3025,3.6773,4.0782,-0.011809831,-0.030698992,-0.06706778,-0.106,-0.092,-0.031,0.092,0.311,0.533,0.732,0.922,1.095,1.3764,1.726,2.001,2.041,2.13,0.1293,0.1293,0.1293,0.1538,0.0811,0.1249,0.2828,0.5523,0.6568,0.8352,1.078,1.3868,1.575,1.8247,2.1275,2.5848,2.7123,2.884,3.0289,8.1439,8.1171,#N/A,8.055,8.1,8.213,8.217,8.384,8.572,8.6,0.1,0.11,0.1135,0.1126,0.1144,0.1492,0.1988,0.3202,0.4337,0.5685,0.7036,0.8054,1.303,1.602,1.761,1.841,2.037,4.131124,4.390824,4.540853,4.569,4.574,4.705,4.74,4.876,4.925,5.193,6.058,6.425,0.07,#N/A,0.109,#N/A,0.14,0.1599,0.211,0.287,0.587,0.9695,1.468,#N/A,2.5479
2012-08-31,2.8432,2.675,2.465,2.4844,2.585,2.7366,3.0201,3.01,3.3755,#N/A,#N/A,6.918453,7.0465193,7.23547,7.88,8.26,8.86,8.94,9.08,#N/A,9.59,0.97,1.03,1.14,1.1313,1.22,1.2561,1.3498,1.4084,1.5045,1.602,1.6848,1.7729,2.2993,2.341,-0.352,-0.352,-0.38,-0.368,-0.332,-0.137,-0.073,0.114,0.5,0.937,0.959,2.1796358,2.2440312,2.3390405,2.6019,2.8257,2.98,3.0516,3.1143,3.276,3.5095,3.8398,4.2407,-0.004002774,-0.009132874,-0.02425005,-0.041,-0.04,-0.004,0.157,0.331,0.566,0.777,0.972,1.149,1.3345,1.769,2.029,2.062,2.135,0.151,0.151,0.151,0.1795,0.0961,0.1127,0.2637,0.5753,0.6546,0.8435,1.0834,1.3821,1.6,1.8209,2.1172,2.6124,2.7324,2.9389,3.0708,8.2275,8.2475,#N/A,8.004,8.266,8.27,8.243,8.417,8.55,8.57,0.105,0.11,0.1074,0.1121,0.1159,0.1586,0.2192,0.3229,0.4445,0.5723,0.7089,0.8042,1.335,1.655,1.818,1.909,2.121,4.152166,4.271332,4.481398,4.601,4.664,4.827,4.849,4.965,5.025,5.409,6.207,6.513,0.09,#N/A,0.1042,#N/A,0.14,0.1578,0.227,0.3616,0.659,1.0837,1.554,#N/A,2.7661
2012-09-28,2.6312,2.48,2.43,2.4381,2.54,2.6693,2.9198,2.905,3.3099,#N/A,#N/A,6.9522653,7.0668507,7.2359114,7.76,8.1,8.83,8.99,9.18,#N/A,9.76,0.975,0.975,1.07,1.0581,1.1369,1.2029,1.2928,1.3419,1.4434,1.5469,1.6243,1.7259,2.2632,2.3178,-0.221,-0.221,-0.077,-0.129,-0.184,-0.033,0.082,0.207,0.513,0.976,1,2.4721491,2.5113811,2.5692644,2.7114,2.9648,3.0673,3.1334,3.2264,3.3619,3.4508,3.8148,4.2157,-0.001654484,-0.003802061,-0.008818494,-0.016,0.025,0.067,0.229,0.426,0.67,0.873,1.059,1.241,1.4653,1.899,2.182,2.207,2.251,0.2385,0.2385,0.2385,0.2576,0.205,0.2491,0.4325,0.6563,0.7696,0.9387,1.1701,1.4531,1.6637,1.9127,2.2301,2.7191,2.8732,3.0686,3.1648,8.1022,8.1388,#N/A,7.970737,8.172392,8.241777,8.138,8.346,8.420045,8.53,0.105,0.11,0.107,0.108,0.1155,0.1649,0.2066,0.3221,0.431,0.562,0.6872,0.7802,1.309,1.648,1.797,1.892,2.08,4.115717,4.2477965,4.527652,4.575,4.609,4.815,4.873,4.983,5.065,5.303,6.27,6.497,0.06,#N/A,0.0991,#N/A,0.14,0.1553,0.23,0.3085,0.6266,1.0534,1.633,#N/A,2.8239
2012-10-31,2.6607,2.57,2.565,2.574,2.685,2.7851,3.0577,3.055,3.4253,#N/A,#N/A,7.010192,7.067945,7.1508493,7.38,7.72,8.27,8.4,8.58,#N/A,9.14,0.92,0.99,1.06,1.0848,1.17,1.2494,1.3487,1.4037,1.5203,1.6015,1.6834,1.792,2.3464,2.3873,-0.221,-0.221,-0.145,-0.177,-0.08,-0.039,0.063,0.185,0.566,0.97,0.993,2.7149827,2.7402918,2.7766223,2.9048,3.0142,3.0832,3.1769,3.293,3.4559,3.597,3.9273,4.3282,-0.000744475,-0.001688765,-0.003527265,-0.007,0.035,0.08,0.219,0.407,0.638,0.85,1.054,1.233,1.4647,1.893,2.202,2.238,2.307,0.2471,0.2471,0.2471,0.2466,0.2623,0.3189,0.5013,0.8094,0.8772,1.0785,1.2944,1.6013,1.8304,2.0462,2.3612,2.8088,2.9243,3.097,3.1847,8.1022,8.0737,8.1069,7.991,8.167,8.228,8.205,8.366,8.394,8.43,0.1,0.11,0.1086,0.1091,0.1215,0.1668,0.2099,0.3087,0.4398,0.5668,0.6912,0.7882,1.319,1.694,1.853,1.943,2.141,4.3317933,4.5185566,4.618969,4.755,4.82,5.02,5.035,5.095,5.145,5.46,6.275,6.585,0.09,#N/A,0.1166,#N/A,0.16,0.173,0.285,0.3857,0.7213,1.1486,1.695,#N/A,2.8764
